,SourceID,RA,Dec,int_prediction,references,status
152,4000707072993,188.5193703,7.7546396999999985,0.9804629683494568,No_entry,Unreferenced
153,4000707073102,188.5195093,7.7590473,0.9993882179260254,No_entry,Unreferenced
154,4000707073270,188.5255126,7.7572644,0.9520133137702942,No_entry,Unreferenced
155,4000707073439,188.5221101,7.7592648,0.996964395046234,No_entry,Unreferenced
156,4000707073760,188.4988516,7.7629698,0.9848282933235168,No_entry,Unreferenced
157,4000707073776,188.5014325,7.764599,0.9691693186759948,No_entry,Unreferenced
158,4000707073866,188.4957946,7.7651337,0.9969642758369446,No_entry,Unreferenced
159,4000707073982,188.4892895,7.7660429,0.9892656803131104,No_entry,Unreferenced
160,4000707074196,188.4942477,7.7689032,0.9999046325683594,No_entry,Unreferenced
161,4000707074239,188.4989667,7.7695898,0.975977063179016,No_entry,Unreferenced
162,4000707074333,188.5292821,7.7705259999999985,0.986707091331482,No_entry,Unreferenced
163,4000707074864,188.5027679,7.7843559,0.9721336960792542,No_entry,Unreferenced
164,4000707635710,9.3619948,39.2405061,0.9758020043373108,No_entry,Unreferenced
165,4000707636592,9.4054964,39.2550815,0.9699989557266236,No_entry,Unreferenced
166,4000707636858,9.3905047,39.25822520000001,0.9679353833198548,No_entry,Unreferenced
167,4000707638223,9.382168,39.2696559,0.9979484677314758,No_entry,Unreferenced
168,4000707640940,9.383093400000002,39.3023571,0.9749521017074584,No_entry,Unreferenced
169,4000707741812,350.1849839,8.2214974,0.9926536083221436,No_entry,Unreferenced
170,4000707908013,129.6347584,25.7634984,0.9973567724227904,No_entry,Unreferenced
171,4000707908501,129.6046277,25.7777051,0.9678988456726074,No_entry,Unreferenced
172,4000708077840,184.949852,47.27960570000001,0.9539598822593688,No_entry,Unreferenced
173,4000708078102,184.9513654,47.2853341,0.9993614554405212,No_entry,Unreferenced
174,4000708078477,184.9192532,47.2940346,0.9832448959350586,No_entry,Unreferenced
175,4000708080000,184.9580399,47.31774470000001,0.9669046998023988,No_entry,Unreferenced
176,4000708089420,189.152399,62.0675365,0.9757970571517944,['2010ApJS..188..178M'],Referenced
177,4000708089596,189.140144,62.07936700000001,0.9830121397972108,['2010ApJS..188..178M'],Referenced
178,4000708089822,189.1242755,62.0950685,0.9979621171951294,"['2016ApJS..224...15X', '2004AJ....127.3121W', '2004AJ....127.3121W']",Referenced
179,4000708107558,215.0244812,53.0340144,0.9628857970237732,['2011ApJS..193...30B'],Referenced
180,4000708108270,215.0141395,53.0539318,0.9743762612342834,"['2012ApJ...756...72W', '2007MNRAS.382..109T']",Referenced
181,4000708108874,215.0141278,53.0665048,0.9831016659736632,['2012ApJS..202....6G'],Referenced
182,4000708109503,215.042897,53.08627360000001,0.951043963432312,['2011ApJS..193...30B'],Referenced
183,4000708110752,150.1191228,2.3255794,0.963190257549286,"['2016ApJ...830...51S', '2017ApJS..228....7N', '2009ApJS..184..218L', '2020ApJ...892..104D', '2009ApJS..184..218L', '2016ApJ...830...51S', '2016ApJ...830...51S']",Referenced
184,4000708115204,78.4861145,-40.1505627,0.9998364448547364,No_entry,Unreferenced
185,4000708116490,78.4298177,-40.1253091,0.9559061527252196,No_entry,Unreferenced
186,4000708116769,78.4324077,-40.1204242,0.9587246775627136,No_entry,Unreferenced
187,4000708126854,69.9013988,-29.0971316,0.977325677871704,No_entry,Unreferenced
188,4000708126996,69.8875156,-29.0777088,0.982468843460083,No_entry,Unreferenced
189,4000708129678,150.01782769999997,1.8758534,0.955967366695404,"['2007ApJS..172...99C', '2007ApJS..172...99C', '2007ApJS..172...99C', '2007ApJS..172...99C', '2007ApJS..172...99C']",Referenced
190,4000708130341,149.98885719999996,1.9082954,0.9617969989776612,"['2007ApJS..172...99C', '2013A&A...556A..55I']",Referenced
191,4000708130472,149.9883311,1.9127881,0.9729211926460266,"['2007ApJS..172...99C', '2007ApJS..172...99C']",Referenced
192,4000708130489,149.9978715,1.913195,0.9503276944160458,"['2009ApJS..184..218L', '2007ApJS..172...99C']",Referenced
193,4000708130598,150.02664309999997,1.9229965,0.9982892870903016,"['2018ApJ...858...77H', '2009ApJS..184..218L', '2007ApJS..172...99C', '2007ApJS..172...99C']",Referenced
194,4000708223722,189.4254518,62.1902735,0.998143196105957,No_entry,Unreferenced
195,4000708323703,189.1810224,62.1389776,0.985692024230957,"['2004ApJ...600L..93G', '2004ApJ...600L..93G', '2004ApJ...600L..93G', '2015ApJ...803...34B']",Referenced
196,4000708323764,189.1323404,62.1523716,0.9993090629577636,"['2018ApJS..235...34O', '2011PASJ...63S.379K', '2015ApJ...803...34B', '2008ApJ...680...70M']",Referenced
197,4000708326116,186.8060057,23.7871197,0.9602125883102416,No_entry,Unreferenced
198,4000708326144,186.8091879,23.7875049,0.9571896195411682,No_entry,Unreferenced
199,4000708326191,186.7785092,23.7907936,0.9896725416183472,No_entry,Unreferenced
200,4000708326381,186.7863546,23.799052,0.9577781558036804,No_entry,Unreferenced
201,4000708327006,186.7774483,23.8349987,0.983877658843994,No_entry,Unreferenced
202,4000708453914,15.9500001,21.8558391,0.9884762763977052,No_entry,Unreferenced
203,4000708462573,15.9735314,21.9218693,0.9693174362182616,No_entry,Unreferenced
204,4000708485855,12.5994131,-19.9243087,0.9950256943702698,No_entry,Unreferenced
205,4000708486166,12.6054229,-19.921411,0.9507389068603516,No_entry,Unreferenced
206,4000708534905,101.8766358,70.25682420000001,0.9973535537719728,No_entry,Unreferenced
207,4000708544185,174.5265128,-11.5735847,0.9509091973304749,"['2011MNRAS.417.1996J', '2011MNRAS.417.1996J']",Referenced
208,4000708544232,174.543863,-11.5692454,0.9829097390174866,"['2008A&A...482..419M', '2011MNRAS.417.1996J']",Referenced
209,4000708544257,174.5452092,-11.567987400000002,0.9969775676727296,['2008A&A...482..419M'],Referenced
210,4000708544274,174.54343269999995,-11.5672385,0.9969226717948914,"['2001ApJS..137..117G', '2011MNRAS.417.1996J']",Referenced
211,4000708544357,174.50186269999998,-11.5613167,0.9534468054771424,No_entry,Unreferenced
212,4000708544364,174.5371355,-11.560908,0.960282564163208,No_entry,Unreferenced
213,4000708544406,174.54429869999996,-11.558535699999998,0.967519760131836,"['2008A&A...482..419M', '2008A&A...482..419M']",Referenced
214,4000708544466,174.51754530000005,-11.5540814,0.9693407416343688,No_entry,Unreferenced
215,4000708544475,174.5336216,-11.5534477,0.9728676676750184,No_entry,Unreferenced
216,4000708544613,174.5571514,-11.5439675,0.9756126403808594,No_entry,Unreferenced
217,4000708544756,174.5474095,-11.533954199999998,0.9980523586273192,['2008A&A...482..419M'],Referenced
218,4000708544779,174.53838269999997,-11.5357933,0.9648323059082032,No_entry,Unreferenced
219,4000708544878,24.5921106,33.2699462,0.9803196787834167,No_entry,Unreferenced
220,4000708544988,24.5906949,33.279467600000004,0.9584941864013672,No_entry,Unreferenced
221,4000708545036,24.6012275,33.2845297,0.98589825630188,No_entry,Unreferenced
222,4000708545080,24.5691305,33.287190700000004,0.9987357258796692,No_entry,Unreferenced
223,4000708545487,24.5840089,33.322559600000005,0.9852366447448728,No_entry,Unreferenced
224,4000708545624,24.5884482,33.3120467,0.9548920392990112,No_entry,Unreferenced
225,4000708546129,161.9289659,5.255095799999999,0.9988116025924684,No_entry,Unreferenced
226,4000708546214,161.93445830000005,5.2632963,0.9978177547454834,No_entry,Unreferenced
227,4000708546876,342.9344336000001,-17.8846264,0.9969377517700196,No_entry,Unreferenced
228,4000708700124,189.0694855,62.3856545,0.9550014734268188,No_entry,Unreferenced
229,4000708700457,189.0951627,62.4076519,0.9683927297592164,No_entry,Unreferenced
230,4000708700595,189.1043263,62.4160856,0.9914040565490724,No_entry,Unreferenced
231,4000708969397,24.1955518,41.4979938,0.9887901544570924,No_entry,Unreferenced
232,4000708969684,24.179739399999995,41.53105770000001,0.9719409942626952,No_entry,Unreferenced
233,4000708969707,24.2209818,41.5347927,0.9692710638046264,No_entry,Unreferenced
234,4000708970553,195.0279028,27.9494402,0.99716055393219,No_entry,Unreferenced
235,4000709119165,53.18733710000001,-27.9108769,0.9820068478584292,['2004ApJ...600L..93G'],Referenced
236,4000709120202,184.73271090000003,47.0468464,0.99997079372406,No_entry,Unreferenced
237,4000709120839,184.7017354,47.0576778,0.9957067370414734,No_entry,Unreferenced
238,4000709120872,184.732427,47.0596384,0.9816438555717468,No_entry,Unreferenced
239,4000709131374,53.1927228,-27.919102,0.999155044555664,"['2004ApJ...600L..93G', '2016ApJ...830...51S', '2001A&A...377..442W']",Referenced
240,4000709131423,53.2055231,-27.90765750000001,0.9628252387046814,"['2001A&A...377..442W', '2016ApJ...830...51S', '2016ApJ...830...51S', '2016ApJ...830...51S']",Referenced
241,4000709434781,170.0436236,-12.1467385,0.9641355872154236,No_entry,Unreferenced
242,4000709435304,170.0780185,-12.1255361,0.9675736427307128,['2012ApJS..203...21A'],Referenced
243,4000709435412,170.0673626,-12.1208102,0.9947180151939392,['2012ApJS..203...21A'],Referenced
244,4000709435657,170.0487434,-12.1076582,0.999503254890442,No_entry,Unreferenced
245,4000709436179,86.65200209999998,-53.7526202,0.959485411643982,"['2017MNRAS.464.2910S', '2017MNRAS.464.2910S']",Referenced
246,4000709691803,109.3630032,37.7337671,0.9793888926506042,['2014ApJS..211...21E'],Referenced
247,4000709705379,142.0946721,36.7600052,0.9823503494262696,No_entry,Unreferenced
248,4000709705511,142.12875680000005,36.7644271,0.9636003971099854,No_entry,Unreferenced
249,4000709705615,142.0873695,36.76892470000001,0.9998569488525392,['2016ApJS..224....1R'],Referenced
250,4000709705691,142.0960701,36.77042700000001,0.9530364871025084,No_entry,Unreferenced
251,4000709705937,142.0881769,36.7792579,0.9998769760131836,No_entry,Unreferenced
252,4000709901179,8.8831552,36.49961,0.962169885635376,No_entry,Unreferenced
253,4000709904612,8.8991174,36.5285073,0.9524244666099548,No_entry,Unreferenced
254,4000711650187,149.9385911,2.4332617,0.9995537400245668,"['2007ApJS..172...99C', '2009ApJS..184..218L']",Referenced
255,4000711650343,149.95705669999995,2.4382344,0.9831619262695312,"['2009ApJS..184..218L', '2013A&A...556A..55I', '2007ApJS..172...99C']",Referenced
256,4000711651159,149.93299330000005,2.4773542,0.9799204468727112,['2007ApJS..172...99C'],Referenced
257,4000711822713,189.0381716,62.3447086,0.9609944224357604,['2018ApJS..235...34O'],Referenced
258,4000711823192,189.0541782,62.3692076,0.9671481847763062,['2010ApJS..188..178M'],Referenced
259,4000711823694,150.6701085,2.7985244,0.9777190089225768,"['2007ApJS..172...99C', '2007ApJS..172...99C', '2020yCat.1350....0G']",Referenced
260,4000711823705,150.67754109999996,2.7991157,0.9703541994094848,"['2007ApJS..172...99C', '2007ApJS..172...99C']",Referenced
261,4000711823745,150.63300619999995,2.8005146,0.9631370902061462,"['2007ApJS..172...99C', '2013A&A...556A..55I', '2013A&A...556A..55I', '2020yCat.1350....0G']",Referenced
262,4000711823990,150.6533045,2.8093801,0.9957685470581056,"['2007ApJS..172...99C', '2012ApJ...753..121K', '2007ApJS..172...99C', '2007ApJS..172...99C', '2007ApJS..172...99C']",Referenced
263,4000711824027,150.6680978,2.8107758,0.9735518097877502,"['2007ApJS..172...99C', '2007ApJS..172...99C', '2007ApJS..172...99C']",Referenced
